id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je3mU4lMmf3d86p7NsDeYFKEpOaM43U01wq348XIlI0ne2lToO9mCp2wa7MirkHyQDw4JPEHf2ab_-IYLKmCqqrn_dS7zdXSTBDSKoBR9IdqgE=,@joaobettega_ VAMO DE BETTEGA 30123,gAAAAABj7je3EDvIojv8Q2M7Oubhvix4kw4ggw-MbekJ6ncN5PheajaLhmxHRHgYJmM8IBMf0esaluUeXHrm1LtnW7TZ_ptOLq3kI9jinhHI2D8EZUHS9aJLqqDE-3GrcbDQbnD_XmbKAUjSdAed6ly_xcjVZk02Kw==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3brsdbqIEYf1Q6nb6UqcdZv7YLJiWZCFcLmEj6vWzS-zVOSp9rGnTiFWAdUwbvVj_AADUJEqTdIcaXNMMdNB_-VGpIVOoWUZsGgbJjQJu5wQ=,@AbrahamWeint Vira casaca traíra,gAAAAABj7je3oLP0jk2AK85z7rPUyprGsaDD-lCxU7wMN-3EOlrK72rTXH9MKaHrg_8xPmthujESJLXKpfPH_BZpfhTzdZ0hzmA8DHMSRfqwkcGTNhCNLU2wE0Po1A8qqYLJaHiftZHDNPT11CKawI7T3OLN2yoCX4uvEXZrv1MYOHp1VLM58T8=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3J43tZsrbU1fmg0phDNvYKrXMfKu1xVm6LLLyXEQSYnOzwazGAzUSjp7P7S6IVrOU_wpPD3S-4c60GcL3QsU34vbBnWjDo5svHyqPqq_7eaU=,"@carteiroreaca Fala vagabundo, usando muito o fundão pra ir na cornociata? Verme apátrida!!!!",gAAAAABj7je3FKcFO0oNboClNOkUmoj8MSfDfJWGJ65enRSrDLiyFfqsQ_ck1EBgVek7wWg0L4lbGxsA8KpcnxKrWr08cVcUEjqUN4zIMNILI5hid6w2jQIK-0z0HYcfu2nygzOqCVNhUq38_mVzzONhYOMOuoLu4tWTN3sYePGaGtLpmtQpnes=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3GjSFCCx7MVo6c4B3a95mUd3jUobUzAHD3GADbhMJBpBAquIQ7kXLFJZFmnSQOl8S-DM24sIPzzkjVdSNwb4IMElVdFJoNt09h7w4Ic0ne88=,"@simaopedro_SP Tá lá, fazendo escada pro bozolóide forasteiro. O Novo é isso, bate pau do bozonarismo.",gAAAAABj7je35jPZ1kNppm7wtxl_57Lw6RQW-IuVytKz_AhYTZAvyqKvNzAaMPFZpdG3Y0JILfFOgfnEPAt_GHObT5jBrQPR0KicfW4H__Cp53PkwxsPYNOJYL1O6wAdZiIXoJV4fBM_3o1ljZw7ucUzA6GE7HOi1g==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3BHXV_Bw5RGVSqDAWzmBycgGjtcMRLPr5xyQ7K66qFyqCr141HYOE6EJr7eXKU7_wTGFbMyp-Ly8pXeB0qBG5-CWYklX1qrvMG2NSpXP63T4=,"@Glauber_Braga 1️⃣3️⃣
5️⃣0️⃣
5️⃣0️⃣0️⃣
1️⃣3️⃣3️⃣4️⃣
5️⃣0️⃣0️⃣5️⃣0️⃣",gAAAAABj7je3ztj4snDCajSfnJSdyDhQC2SL9F3VKNJJLNgf7-JJxyXBkx-ZmofA2QqxI4tYaGD94D-T5W93gpxioBgEhZx4fPmv0_WAHwvm2e8Dm6BxvMERdxWttAcOAOeBQiaAK3G2HKUBjGIa8vyZUF3yuxuy-Q==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3d3tLpgRWesUQCBtm_HPYDil88QjsyJMDmePQyq0y059trwQmvgDrFnKvc2ZerBzNm8F2ZzZl4DrpSo6FV5cdWJfKwXvL9VFr1Y_6E_4bus4=,@BoniCoverRei JÁ COLOCOU NA ENTRADA E NA SAIDA DA PONTE PENSIL E PONTE DO MAR PEQUENO ?,gAAAAABj7je3CCUyaf-EhIkV6Qm8Jp3hnIrO7SAjqOicsU8nLcokC_j-iKvNFEXeeUIgQD81nYxrJ8pX-t34a8eKXQbrUlNdniyG1BEacz37YTYjOj7Zoy6Bf9-m2CCneacuG_hYIhhNipuy0mdsaSvLg7TLTJY4Yg==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3ymjXj6w_GcEXU2cL2uWXGUPGyW4WOeeWBuNnbl04ZXqqulIUjF4rrX1A3hlVYzoIFfDI_7LaHXW_U5OnBpZMuQbwa74mZBW5Dml5titkF5s=,"@augustodeAB Lulista falando que é no primeiro, igual bolsonarista, tudo farinha do mesmo saco.",gAAAAABj7je3wlVWfPMtwzmKP0_fXEQ1FoXuuDDF-2lksymd8ZqgjlQbjfX8oyIx1GTE2dORpE3zijCXvu9aHpC0_AmXibo-kRCTneoNuHu6lY4DoDAGFNW6PtlfEeqovMhCG2hlGIcVirFA4sus-THqnQeO7og8uw==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3LnSp8MXfWxDL4y5i4WDGdAVa_GovEp6v6__5X76HOLYN9W0F4tLAA2K-D8n7ygfweC4n9ufsPKrdCtX6KYSSlnfvCUlmGGsmxO8nP1tUEHA=,@RogerioCorreia_ @JoseAloiseBahia Tirar o Zema,gAAAAABj7je3CIA4niMwhfM7MsVvWBe2daVzPZ9mMaNEP51fUi1jiVUouAwAkjR3SEN5D_8C5kEMpUNx6Syd4GR-9S9bHJ3UShkk8-kA93o-LnCGMUJcmuVhju3MX671RXkAsKkjbN4BzdaeG3NKYbWtLPUepgSk6AV2o7-Kc01EMqQobhOZpxk=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3D4DD-_HFR8ByXjMIzAIy6DPwKl8BO4qhQRptWMOm3rjtpgeeySEU8r-uAMGbRhfbmTOuy7U93w8cyzPSphxEq4GIrEEBYVA346q3H5THfKQ=,@depchinaglia Vai cagar. Fome com 600 paus por mês. Deixe de ser babaca.,gAAAAABj7je3JK7_YYrkXqMV4XAS8u5JbG4zUaXaYD_dpHxOKXAWRKe9zCyB1JUgRZyirW1AkuVvXS8NmYbcaJV7r60_yPw_qbPfdeTU6kdUQqXzw6IYUXxGLbFmW0Wqff1kBJfM5D60_o3EJRgX8pZYExbb3Q4umA==,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
gAAAAABj7je3B7Vx-kvbKe8j1l-EsGuT-SMdBFEBKi9SfUCyxHh41ckBdAuagTCUiwD9J8Fg2hCLg6jC9_iyqgGGFLM3xp63VCIVq-W-Bm5YQDJAiokjqBg=,@DFDanielFreitas Nenhum :),gAAAAABj7je3lkMdfcFcf-qFVYLTCsPc3L4flnQzs-JrF_gNPSFiZkVpgfhzWeyuVup5G28QY4UN2qECav2gYwiZyaEr8go1jIlqug--0PRQxURC2N4dzgIww0cg8Y8sTlNcEAVrvmtF_vXNMW3lWEz1gP7lBX3qU47b5Vz40zEqWhv78LpFXK0=,,,,,,../dados/brutos/eletweet22/tweets_anotados_controle_A11.csv
